Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
G	46530	            Pectobacterium	25	25	  0.00
G	46526	            Brenneria	4	4	  0.00
G	46531	            Sodalis	3	3	  0.00
G	46532	            uncultured	1	1	  0.00
G	50318	            Biostraticola	1	1	  0.00
F	46478	          Erwiniaceae	0	65	  0.01
G	46483	            Pantoea	56	56	  0.01
G	46480	            Erwinia	4	4	  0.00
G	46482	            Izhakiella	2	2	  0.00
G	46485	            Rosenbergiella	2	2	  0.00
G	46479	            Candidatus Stammerula	1	1	  0.00
F	50287	          Pasteurellaceae	2	32	  0.00
G	50300	            Haemophilus	18	18	  0.00
G	50289	            Aggregatibacter	3	3	  0.00
G	50310	            Phocoenobacter	2	2	  0.00
G	50309	            Pasteurella	2	2	  0.00
G	50303	            Mannheimia	1	1	  0.00
G	50314	            Ursidibacter	1	1	  0.00
G	50308	            Otariodibacter	1	1	  0.00
G	50299	            Gallibacterium	1	1	  0.00
G	50290	            Avibacterium	1	1	  0.00
F	50329	          Shewanellaceae	0	30	  0.00
G	50332	            Shewanella	28	28	  0.00
G	50330	            Ferrimonas	2	2	  0.00
F	50319	          Pseudoalteromonadaceae	0	21	  0.00
G	50321	            Pseudoalteromonas	21	21	  0.00
F	50333	          Succinivibrionaceae	0	19	  0.00
G	50334	            Anaerobiospirillum	6	6	  0.00
G	50335	            Ruminobacter	6	6	  0.00
G	50338	            Succinivibrio	4	4	  0.00
G	50337	            Succinimonas	3	3	  0.00
F	46543	          uncultured	8	8	  0.00
F	50257	          Colwelliaceae	0	7	  0.00
G	50258	            Colwellia	4	4	  0.00
G	50261	            Thalassotalea	2	2	  0.00
G	50262	            uncultured	1	1	  0.00
F	46490	          Hafniaceae	0	5	  0.00
G	46491	            Edwardsiella	4	4	  0.00
G	46492	            Hafnia-Obesumbacterium	1	1	  0.00
F	50281	          Orbaceae	1	5	  0.00
G	50284	            Gilliamella	4	4	  0.00
F	50277	          Moritellaceae	0	4	  0.00
G	50280	            uncultured	3	3	  0.00
G	50278	            Moritella	1	1	  0.00
F	50255	          Celerinatantimonadaceae	0	2	  0.00
G	50256	            Celerinatantimonas	2	2	  0.00
F	50263	          Enterobacterales Incertae Sedis	0	2	  0.00
G	50264	            Alkalimonas	2	2	  0.00
F	50267	          Idiomarinaceae	0	2	  0.00
G	50268	            Aliidiomarina	2	2	  0.00
F	50271	          Kangiellaceae	0	2	  0.00
G	50275	            uncultured	2	2	  0.00
F	50324	          Psychromonadaceae	0	1	  0.00
G	50328	            Psychromonas	1	1	  0.00
F	46450	          Budviciaceae	0	1	  0.00
G	46451	            Budvicia	1	1	  0.00
F	50276	          MB19	1	1	  0.00
O	3786	        Xanthomonadales	17	4244	  0.59
F	3799	          Xanthomonadaceae	92	3722	  0.52
G	3801	            Arenimonas	2341	2341	  0.33
G	3818	            Stenotrophomonas	605	605	  0.08
G	3809	            Lysobacter	238	238	  0.03
G	3813	            Pseudoxanthomonas	168	168	  0.02
G	3820	            Thermomonas	111	111	  0.02
G	3817	            Silanimonas	66	66	  0.01
G	3824	            uncultured	38	38	  0.01
G	3822	            Xanthomonas	36	36	  0.01
G	3808	            Luteimonas	24	24	  0.00
G	3814	            Rehaibacterium	1	1	  0.00
G	14689	            Vulcaniibacterium	1	1	  0.00
G	26881	            SN8	1	1	  0.00
F	26864	          Rhodanobacteraceae	6	464	  0.06
G	46583	            Ahniella	320	320	  0.04
G	26880	            uncultured	51	51	  0.01
G	26865	            Aquimonas	24	24	  0.00
G	26869	            Dyella	18	18	  0.00
G	26870	            Frateuria	15	15	  0.00
G	26879	            Tahibacter	13	13	  0.00
G	26877	            Rhodanobacter	12	12	  0.00
G	26872	            Luteibacter	3	3	  0.00
G	26868	            Dokdonella	1	1	  0.00
G	26876	            Pseudofulvimonas	1	1	  0.00
F	3830	          uncultured	41	41	  0.01
O	3709	        Pseudomonadales	43	2807	  0.39
F	3718	          Pseudomonadaceae	1	1313	  0.18
G	3723	            Pseudomonas	1311	1311	  0.18
G	3721	            Azotobacter	1	1	  0.00
F	3710	          Moraxellaceae	8	606	  0.08
G	3717	            uncultured	443	443	  0.06
G	3711	            Acinetobacter	108	108	  0.02
G	3715	            Perlucidibaca	12	12	  0.00
G	3716	            Psychrobacter	8	8	  0.00
G	3712	            Alkanindiges	7	7	  0.00
G	3714	            Moraxella	5	5	  0.00
G	14680	            Fluviicoccus	5	5	  0.00
G	26805	            Permianibacter	5	5	  0.00
G	14681	            [Agitococcus] lubricus group	2	2	  0.00
G	3713	            Enhydrobacter	1	1	  0.00
G	26803	            Cavicella	1	1	  0.00
G	26804	            Paraperlucidibaca	1	1	  0.00
F	50360	          Cellvibrionaceae	0	363	  0.05
G	50365	            Cellvibrio	355	355	  0.05
G	50379	            uncultured	6	6	  0.00
G	50370	            Marinagarivorans	1	1	  0.00
G	50361	            Aestuariicella	1	1	  0.00
F	50470	          Spongiibacteraceae	0	264	  0.04
G	50471	            BD1-7 clade	264	264	  0.04
F	50397	          Halomonadaceae	0	89	  0.01
G	50404	            Halomonas	78	78	  0.01
G	50408	            HdN1	6	6	  0.00
G	50415	            Terasakiispira	2	2	  0.00
G	50402	            Chromohalobacter	2	2	  0.00
G	50407	            Halovibrio	1	1	  0.00
F	50450	          Pseudohongiellaceae	0	40	  0.01
G	50452	            Pseudohongiella	40	40	  0.01
F	50387	          Halieaceae	1	34	  0.00
G	50394	            OM60(NOR5) clade	18	18	  0.00
G	50391	            Halioglobus	10	10	  0.00
G	50396	            Pseudohaliea	2	2	  0.00
G	50390	            Haliea	1	1	  0.00
G	50392	            Luminiphilus	1	1	  0.00
G	50395	            Parahaliea	1	1	  0.00
F	50356	          Alcanivoracaceae1	0	9	  0.00
G	50357	            Alcanivorax	9	9	  0.00
F	50479	          Thioglobaceae	1	8	  0.00
G	50485	            SUP05 cluster	5	5	  0.00
G	50483	            IheB2-31	1	1	  0.00
G	50486	            V38	1	1	  0.00
F	50446	          Porticoccaceae	0	8	  0.00
G	50447	            C1-B045	6	6	  0.00
G	50448	            Porticoccus	2	2	  0.00
F	50355	          Alcanivoracaceae	0	5	  0.00
G	50358	            Ketobacter	5	5	  0.00
F	50422	          Marinobacteraceae	0	4	  0.00
G	50423	            Marinobacter	4	4	  0.00
F	50454	          SAR86 clade	4	4	  0.00
F	50428	          Nitrincolaceae	0	4	  0.00
G	50432	            Marinobacterium	3	3	  0.00
G	50439	            uncultured	1	1	  0.00
F	50455	          Saccharospirillaceae	0	3	  0.00
G	50460	            Oceaniserpentilla	1	1	  0.00
G	50461	            Oceanobacter	1	1	  0.00
G	50464	            Reinekea	1	1	  0.00
F	50426	          Microbulbiferaceae	0	2	  0.00
G	50427	            Microbulbifer	2	2	  0.00
F	50418	          KI89A clade	2	2	  0.00
F	50380	          Endozoicomonadaceae	0	2	  0.00
G	50381	            Endozoicomonas	2	2	  0.00
F	50354	          211ds20	2	2	  0.00
F	50421	          MBAE14	1	1	  0.00
F	50359	          BD2-7	1	1	  0.00
O	3552	        Legionellales	0	930	  0.13
F	3559	          Legionellaceae	0	930	  0.13
G	3560	            Legionella	916	916	  0.13
G	3561	            uncultured	14	14	  0.00
O	3535	        Gammaproteobacteria Incertae Sedis	0	556	  0.08
F	3536	          Unknown Family	161	556	  0.08
G	14661	            uncultured	271	271	  0.04
G	26661	            Acidibacter	65	65	  0.01
G	26665	            Candidatus Ovatusbacter	40	40	  0.01
G	26663	            Candidatus Berkiella	18	18	  0.00
G	14657	            Marinicella	1	1	  0.00
O	26825	        Steroidobacterales	0	293	  0.04
F	26826	          Steroidobacteraceae	3	269	  0.04
G	26829	            uncultured	240	240	  0.03
G	26828	            Steroidobacter	24	24	  0.00
G	26827	            Povalibacter	2	2	  0.00
F	26830	          Woeseiaceae	0	24	  0.00
G	26832	            Woeseia	24	24	  0.00
O	14692	        uncultured	134	134	  0.02
O	26592	        CCM19a	116	116	  0.02
O	26594	        CHAB-XI-27	89	89	  0.01
O	26612	        Coxiellales	0	70	  0.01
F	26613	          Coxiellaceae	0	70	  0.01
G	26614	            Coxiella	70	70	  0.01
O	26684	        KF-JG30-C25	48	48	  0.01
O	3725	        Run-SP154	42	42	  0.01
O	26796	        PLTA13	34	34	  0.00
O	26681	        JG36-GS-52	33	33	  0.00
O	3728	        Salinisphaerales	0	32	  0.00
F	26815	          Solimonadaceae	1	32	  0.00
G	26816	            Alkanibacter	18	18	  0.00
G	26819	            Nevskia	6	6	  0.00
G	26824	            uncultured	5	5	  0.00
G	26821	            Panacagrimonas	1	1	  0.00
G	26822	            Polycyclovorans	1	1	  0.00
O	26806	        R7C24	32	32	  0.00
O	3563	        Methylococcales	0	30	  0.00
F	46553	          Methylomonadaceae	0	20	  0.00
G	46554	            Crenothrix	6	6	  0.00
G	46563	            Methyloprofundus	4	4	  0.00
G	46568	            Milano-WF1B-03	3	3	  0.00
G	46557	            Marine Methylotrophic Group 2	2	2	  0.00
G	46559	            Methyloglobulus	2	2	  0.00
G	46556	            IheB2-23	1	1	  0.00
G	46558	            Methylobacter	1	1	  0.00
G	46562	            Methylomonas	1	1	  0.00
F	3571	          Methylococcaceae	0	10	  0.00
G	3586	            uncultured	7	7	  0.00
G	14665	            Methyloparacoccus	3	3	  0.00
O	14615	        Acidiferrobacterales	0	29	  0.00
F	14616	          Acidiferrobacteraceae	0	29	  0.00
G	14618	            Sulfurifustis	28	28	  0.00
G	14619	            uncultured	1	1	  0.00
O	3415	        Chromatiales	0	28	  0.00
F	3416	          Chromatiaceae	3	27	  0.00
G	3440	            uncultured	16	16	  0.00
G	3419	            Halochromatium	2	2	  0.00
G	3439	            Thiorhodovibrio	2	2	  0.00
G	3417	            Allochromatium	1	1	  0.00
G	3438	            Thiorhodococcus	1	1	  0.00
G	3435	            Thiohalocapsa	1	1	  0.00
G	3431	            Thiocystis	1	1	  0.00
F	26603	          Sedimenticolaceae	0	1	  0.00
G	26605	            Sedimenticola	1	1	  0.00
O	26660	        Ga0077536	14	14	  0.00
O	11508	        Arenicellales	0	13	  0.00
F	11509	          Arenicellaceae	0	13	  0.00
G	14622	            uncultured	12	12	  0.00
G	26321	            HTCC5015	1	1	  0.00
O	3409	        Cardiobacteriales	0	12	  0.00
F	3410	          Cardiobacteriaceae	0	6	  0.00
G	3414	            uncultured	5	5	  0.00
G	3411	            Cardiobacterium	1	1	  0.00
F	26595	          Wohlfahrtiimonadaceae	0	6	  0.00
G	26596	            Ignatzschineria	6	6	  0.00
O	26607	        Competibacterales	0	11	  0.00
F	26608	          Competibacteraceae	0	11	  0.00
G	26609	            Candidatus Competibacter	11	11	  0.00
O	3467	        EC3	11	11	  0.00
O	26591	        CCD24	10	10	  0.00
O	26799	        Piscirickettsiales	0	8	  0.00
F	26800	          Piscirickettsiaceae	0	8	  0.00
G	26801	            Candidatus Endoecteinascidia	8	8	  0.00
O	3307	        Acidithiobacillales	0	6	  0.00
F	3309	          Acidithiobacillaceae	0	6	  0.00
G	3310	            Acidithiobacillus	4	4	  0.00
G	26301	            KCM-B-112	2	2	  0.00
O	3727	        SZB30	6	6	  0.00
O	3735	        Thiotrichales	0	6	  0.00
F	3754	          Thiotrichaceae	0	6	  0.00
G	3769	            Thiothrix	3	3	  0.00
G	3770	            uncultured	3	3	  0.00
O	26732	        Nitrosococcales	0	5	  0.00
F	26737	          Nitrosococcaceae	0	4	  0.00
G	26740	            CI75cm.2.12	3	3	  0.00
G	26739	            AqS1	1	1	  0.00
F	26733	          Methylophagaceae	0	1	  0.00
G	26734	            Marine Methylotrophic Group 3	1	1	  0.00
O	26622	        EPR3968-O8a-Bc78	4	4	  0.00
O	3546	        HOC36	4	4	  0.00
O	26863	        WD260	3	3	  0.00
O	26623	        EV818SWSAP88	2	2	  0.00
O	26624	        Ectothiorhodospirales	0	2	  0.00
F	26627	          Ectothiorhodospiraceae	0	2	  0.00
G	26637	            uncultured	2	2	  0.00
O	26324	        B2M28	2	2	  0.00
O	26861	        UBA10353 marine group	1	1	  0.00
O	26715	        Nitrococcales	0	1	  0.00
F	26722	          Nitrococcaceae	0	1	  0.00
G	26727	            Spiribacter	1	1	  0.00
O	3591	        NKB5	1	1	  0.00
O	26682	        JG36-TzT-191	1	1	  0.00
O	3304	        1013-28-CG33	1	1	  0.00
O	26668	        Halothiobacillales	0	1	  0.00
F	26669	          Halothiobacillaceae	0	1	  0.00
G	26670	            Halothiobacillus	1	1	  0.00
O	26811	        SZB50	1	1	  0.00
O	26653	        Francisellales	0	1	  0.00
F	26654	          Francisellaceae	0	1	  0.00
G	26658	            [Caedibacter] taeniospiralis group	1	1	  0.00
O	26834	        Tenderiales	0	1	  0.00
F	26835	          Tenderiaceae	0	1	  0.00
G	26836	            Candidatus Tenderia	1	1	  0.00
O	26837	        Thiohalorhabdales	0	1	  0.00
F	26838	          Thiohalorhabdaceae	0	1	  0.00
G	26841	            Thiohalorhabdus	1	1	  0.00
O	26843	        Thiomicrospirales	0	1	  0.00
F	26852	          Thiomicrospiraceae	0	1	  0.00
G	26856	            Thiomicrorhabdus	1	1	  0.00
C	2379	      Alphaproteobacteria	228	48735	  6.78
O	2557	        Rhodobacterales	0	17504	  2.44
F	2558	          Rhodobacteraceae	2091	17504	  2.44
G	2607	            Paracoccus	3278	3278	  0.46
G	2624	            Rhodobacter	2597	2597	  0.36
G	2666	            uncultured	2484	2484	  0.35
G	2654	            Tabrizicola	1355	1355	  0.19
G	2620	            Pseudorhodobacter	1216	1216	  0.17
G	14530	            Cereibacter	722	722	  0.10
G	2572	            Falsirhodobacter	343	343	  0.05
G	2641	            Roseovarius	308	308	  0.04
G	2653	            Sulfitobacter	288	288	  0.04
G	46168	            Yoonia-Loktanella	212	212	  0.03
G	11455	            Planktomarina	185	185	  0.03
G	2574	            Gemmobacter	184	184	  0.03
G	2645	            Ruegeria	148	148	  0.02
G	2638	            Roseobacter clade NAC11-7 lineage	142	142	  0.02
G	2562	            Amaricoccus	140	140	  0.02
G	2634	            Roseivivax	137	137	  0.02
G	2559	            Actibacterium	133	133	  0.02
G	2626	            Rhodovulum	105	105	  0.01
G	46159	            Aestuariicoccus	103	103	  0.01
G	2569	            Defluviimonas	87	87	  0.01
G	46164	            Limibaculum	87	87	  0.01
G	2642	            Rubellimicrobium	67	67	  0.01
G	2575	            Haematobacter	59	59	  0.01
G	2592	            Marinovum	58	58	  0.01
G	2661	            Tropicibacter	57	57	  0.01
G	2632	            Roseinatronobacter	55	55	  0.01
G	2599	            Oceanibulbus	55	55	  0.01
G	2594	            Marivita	38	38	  0.01
G	2582	            Leisingera	34	34	  0.00
G	46165	            Limimaricola	31	31	  0.00
G	2628	            Roseibacterium	29	29	  0.00
G	11460	            Sedimentitalea	29	29	  0.00
G	14529	            Aliiroseovarius	29	29	  0.00
G	2662	            Tropicimonas	27	27	  0.00
G	2665	            Yangia	26	26	  0.00
G	2636	            Roseobacter clade CHAB-I-5 lineage	25	25	  0.00
G	11445	            Amylibacter	25	25	  0.00
G	11450	            Halocynthiibacter	25	25	  0.00
G	11449	            Epibacterium	24	24	  0.00
G	11453	            Paenirhodobacter	24	24	  0.00
G	2560	            Albidovulum	22	22	  0.00
G	26172	            Rhodobaculum	19	19	  0.00
G	26170	            Nioella	19	19	  0.00
G	26163	            Halodurantibacterium	18	18	  0.00
G	2561	            Albimonas	17	17	  0.00
G	26173	            Silicimonas	17	17	  0.00
G	26162	            HIMB11	16	16	  0.00
G	2651	            Shimia	15	15	  0.00
G	11446	            Ascidiaceihabitans	14	14	  0.00
G	2659	            Thioclava	14	14	  0.00
G	2655	            Tateyamaria	14	14	  0.00
G	46161	            Cognatishimia	13	13	  0.00
G	46163	            Flavimaricola	12	12	  0.00
G	2664	            Wenxinia	12	12	  0.00
G	2583	            Lentibacter	11	11	  0.00
G	2568	            Citreimonas	11	11	  0.00
G	2570	            Dinoroseobacter	11	11	  0.00
G	2621	            Pseudoruegeria	10	10	  0.00
G	2588	            Lutimaribacter	9	9	  0.00
G	2600	            Oceanicella	9	9	  0.00
G	14528	            Albirhodobacter	9	9	  0.00
G	11458	            Pseudophaeobacter	8	8	  0.00
G	2627	            Roseibaca	8	8	  0.00
G	2663	            Vadicella	7	7	  0.00
G	2589	            Mameliella	7	7	  0.00
G	2567	            Citreicella	6	6	  0.00
G	2631	            Roseicyclus	6	6	  0.00
G	2635	            Roseobacter	6	6	  0.00
G	26171	            Pseudooceanicola	6	6	  0.00
G	14536	            Pontivivens	5	5	  0.00
G	2657	            Thalassobius	5	5	  0.00
G	2602	            Oceaniovalibus	5	5	  0.00
G	2643	            Rubribacterium	5	5	  0.00
G	2571	            Donghicola	4	4	  0.00
G	2585	            Litorimicrobium	4	4	  0.00
G	2644	            Rubrimonas	4	4	  0.00
G	2616	            Ponticoccus	4	4	  0.00
G	46166	            Palleronia-Pseudomaribius	4	4	  0.00
G	2604	            Pacificibacter	4	4	  0.00
G	14532	            Frigidibacter	4	4	  0.00
G	2646	            Sagittula	3	3	  0.00
G	2590	            Maribius	3	3	  0.00
G	2650	            Seohaeicola	3	3	  0.00
G	11447	            Boseongicola	3	3	  0.00
G	2603	            Octadecabacter	3	3	  0.00
G	14535	            Plastorhodobacter	2	2	  0.00
G	2579	            Jannaschia	2	2	  0.00
G	2613	            Planktotalea	2	2	  0.00
G	2576	            Hasllibacter	2	2	  0.00
G	2609	            Pelagicola	2	2	  0.00
G	26167	            Marinibacterium	2	2	  0.00
G	2593	            Maritimibacter	2	2	  0.00
G	2611	            Phaeobacter	2	2	  0.00
G	2649	            Sediminimonas	2	2	  0.00
G	2615	            Pontibaca	1	1	  0.00
G	2596	            Nautella	1	1	  0.00
G	14533	            Halovulum	1	1	  0.00
G	26168	            Marivivens	1	1	  0.00
G	2566	            Celeribacter	1	1	  0.00
G	46162	            Cognatiyoonia	1	1	  0.00
G	11459	            Puniceibacterium	1	1	  0.00
G	2658	            Thalassococcus	1	1	  0.00
G	2601	            Oceanicola	1	1	  0.00
G	11451	            Jhaorihella	1	1	  0.00
G	2587	            Loktanella	1	1	  0.00
G	2580	            Ketogulonicigenium	1	1	  0.00
G	11448	            Cribrihabitans	1	1	  0.00
G	2623	            Rhodobaca	1	1	  0.00
G	2608	            Pelagibaca	1	1	  0.00
O	2421	        Rhizobiales	278	12705	  1.77
F	2525	          Rhizobiaceae	159	3889	  0.54
G	26091	            Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	2764	2764	  0.38
G	26112	            Mesorhizobium	382	382	  0.05
G	2526	            Ensifer	175	175	  0.02
G	26115	            Ochrobactrum	77	77	  0.01
G	26127	            uncultured	65	65	  0.01
G	26092	            Aminobacter	44	44	  0.01
G	26119	            Pseudahrensia	40	40	  0.01
G	26114	            Nitratireductor	33	33	  0.00
G	26118	            Phyllobacterium	31	31	  0.00
G	26121	            Pseudochrobactrum	17	17	  0.00
G	26095	            Aureimonas	14	14	  0.00
G	26106	            Falsochrobactrum	12	12	  0.00
G	2529	            Shinella	12	12	  0.00
G	26094	            Aurantimonas	8	8	  0.00
G	11436	            Neorhizobium	8	8	  0.00
G	26096	            Bartonella	8	8	  0.00
G	26093	            Aquamicrobium	7	7	  0.00
