Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
G	46328	            Spirillum	3	3	  0.00
G	46327	            Hydrogenophilus	2	2	  0.00
F	46237	          Chitinibacteraceae	0	52	  0.02
G	46243	            Deefgea	40	40	  0.02
G	46245	            Iodobacter	8	8	  0.00
G	46238	            Amantichitinum	1	1	  0.00
G	46240	            Chitinibacter	1	1	  0.00
G	46241	            Chitinilyticum	1	1	  0.00
G	46247	            Silvimonas	1	1	  0.00
F	46430	          SC-I-84	51	51	  0.02
F	46442	          TRA3-20	44	44	  0.02
F	46214	          Aquaspirillaceae	0	38	  0.02
G	46218	            Rivicola	37	37	  0.02
G	46215	            Aquaspirillum	1	1	  0.00
F	46436	          Sutterellaceae	0	34	  0.01
G	46437	            AAP99	12	12	  0.01
G	46438	            Parasutterella	10	10	  0.00
G	46439	            Sutterella	7	7	  0.00
G	46440	            uncultured	5	5	  0.00
F	46251	          Chromobacteriaceae	0	18	  0.01
G	46253	            Chromobacterium	6	6	  0.00
G	46258	            Vogesella	6	6	  0.00
G	46256	            Paludibacterium	3	3	  0.00
G	46252	            Aquitalea	1	1	  0.00
G	46254	            Crenobacter	1	1	  0.00
G	46257	            Pseudogulbenkiania	1	1	  0.00
F	46248	          Chitinimonadaceae	1	11	  0.00
G	46249	            Chitinimonas	5	5	  0.00
G	46250	            Chitinivorax	5	5	  0.00
F	46219	          B1-7BS	11	11	  0.00
F	46336	          MWH-UniP1 aquatic group	6	6	  0.00
F	46188	          A21b	4	4	  0.00
F	46317	          Ferrovaceae	0	2	  0.00
G	46318	            Ferrovum	2	2	  0.00
F	46441	          T34	2	2	  0.00
F	46443	          uncultured	1	1	  0.00
O	46449	        Enterobacterales	9	666	  0.29
F	46454	          Enterobacteriaceae	9	392	  0.17
G	46463	            Escherichia-Shigella	313	313	  0.14
G	46462	            Enterobacter	26	26	  0.01
G	46465	            Klebsiella	26	26	  0.01
G	46474	            Salmonella	7	7	  0.00
G	46459	            Citrobacter	6	6	  0.00
G	46466	            Kluyvera	3	3	  0.00
G	46461	            Enterobacillus	1	1	  0.00
G	46467	            Kosakonia	1	1	  0.00
F	50231	          Aeromonadaceae	2	142	  0.06
G	50232	            Aeromonas	92	92	  0.04
G	50235	            Tolumonas	46	46	  0.02
G	50233	            Oceanimonas	1	1	  0.00
G	50234	            Oceanisphaera	1	1	  0.00
F	50237	          Alteromonadaceae	1	56	  0.02
G	50251	            Rheinheimera	47	47	  0.02
G	50241	            Alishewanella	4	4	  0.00
G	50242	            Alteromonas	4	4	  0.00
F	46536	          Yersiniaceae	1	18	  0.01
G	46541	            Serratia	12	12	  0.01
G	46542	            Yersinia	4	4	  0.00
G	46539	            Rahnella1	1	1	  0.00
F	50342	          Vibrionaceae	0	13	  0.01
G	50351	            Vibrio	11	11	  0.00
G	50348	            Photobacterium	2	2	  0.00
F	50319	          Pseudoalteromonadaceae	0	10	  0.00
G	50321	            Pseudoalteromonas	10	10	  0.00
F	50287	          Pasteurellaceae	1	8	  0.00
G	50300	            Haemophilus	7	7	  0.00
F	46493	          Morganellaceae	1	4	  0.00
G	46495	            Buchnera	1	1	  0.00
G	46519	            Proteus	1	1	  0.00
G	46515	            Incertae Sedis	1	1	  0.00
F	50333	          Succinivibrionaceae	0	4	  0.00
G	50338	            Succinivibrio	2	2	  0.00
G	50336	            Succinatimonas	1	1	  0.00
G	50339	            Succinivibrionaceae UCG-001	1	1	  0.00
F	46478	          Erwiniaceae	0	3	  0.00
G	46483	            Pantoea	3	3	  0.00
F	46525	          Pectobacteriaceae	0	3	  0.00
G	46527	            Dickeya	1	1	  0.00
G	46530	            Pectobacterium	1	1	  0.00
G	46531	            Sodalis	1	1	  0.00
F	46450	          Budviciaceae	0	1	  0.00
G	46451	            Budvicia	1	1	  0.00
F	46543	          uncultured	1	1	  0.00
F	50329	          Shewanellaceae	0	1	  0.00
G	50332	            Shewanella	1	1	  0.00
F	50324	          Psychromonadaceae	0	1	  0.00
G	50325	            Agarivorans	1	1	  0.00
O	3709	        Pseudomonadales	4	476	  0.21
F	3718	          Pseudomonadaceae	0	368	  0.16
G	3723	            Pseudomonas	367	367	  0.16
G	3721	            Azotobacter	1	1	  0.00
F	3710	          Moraxellaceae	2	54	  0.02
G	3717	            uncultured	32	32	  0.01
G	3711	            Acinetobacter	16	16	  0.01
G	3716	            Psychrobacter	2	2	  0.00
G	3715	            Perlucidibaca	1	1	  0.00
G	26804	            Paraperlucidibaca	1	1	  0.00
F	50360	          Cellvibrionaceae	0	10	  0.00
G	50365	            Cellvibrio	10	10	  0.00
F	50397	          Halomonadaceae	0	10	  0.00
G	50404	            Halomonas	9	9	  0.00
G	50415	            Terasakiispira	1	1	  0.00
F	50470	          Spongiibacteraceae	0	9	  0.00
G	50471	            BD1-7 clade	9	9	  0.00
F	50450	          Pseudohongiellaceae	0	7	  0.00
G	50452	            Pseudohongiella	6	6	  0.00
G	50451	            BIyi10	1	1	  0.00
F	50387	          Halieaceae	0	3	  0.00
G	50394	            OM60(NOR5) clade	2	2	  0.00
G	50391	            Halioglobus	1	1	  0.00
F	50422	          Marinobacteraceae	0	2	  0.00
G	50423	            Marinobacter	2	2	  0.00
F	50455	          Saccharospirillaceae	0	2	  0.00
G	50463	            Oleispira	1	1	  0.00
G	50464	            Reinekea	1	1	  0.00
F	50380	          Endozoicomonadaceae	0	1	  0.00
G	50381	            Endozoicomonas	1	1	  0.00
F	50418	          KI89A clade	1	1	  0.00
F	50479	          Thioglobaceae	0	1	  0.00
G	50485	            SUP05 cluster	1	1	  0.00
F	50354	          211ds20	1	1	  0.00
F	50424	          Marinomonadaceae	0	1	  0.00
G	50425	            Marinomonas	1	1	  0.00
F	50356	          Alcanivoracaceae1	0	1	  0.00
G	50357	            Alcanivorax	1	1	  0.00
F	50446	          Porticoccaceae	0	1	  0.00
G	50447	            C1-B045	1	1	  0.00
O	3786	        Xanthomonadales	1	425	  0.18
F	3799	          Xanthomonadaceae	7	376	  0.16
G	3801	            Arenimonas	212	212	  0.09
G	3818	            Stenotrophomonas	96	96	  0.04
G	3809	            Lysobacter	23	23	  0.01
G	3813	            Pseudoxanthomonas	14	14	  0.01
G	3820	            Thermomonas	9	9	  0.00
G	3824	            uncultured	6	6	  0.00
G	3808	            Luteimonas	5	5	  0.00
G	3822	            Xanthomonas	2	2	  0.00
G	3817	            Silanimonas	1	1	  0.00
G	3823	            Xylella	1	1	  0.00
F	26864	          Rhodanobacteraceae	1	46	  0.02
G	26880	            uncultured	14	14	  0.01
G	46583	            Ahniella	9	9	  0.00
G	26877	            Rhodanobacter	7	7	  0.00
G	26868	            Dokdonella	5	5	  0.00
G	26869	            Dyella	3	3	  0.00
G	26876	            Pseudofulvimonas	2	2	  0.00
G	26865	            Aquimonas	2	2	  0.00
G	26873	            Metallibacterium	1	1	  0.00
G	26872	            Luteibacter	1	1	  0.00
G	26866	            Chiayiivirga	1	1	  0.00
F	3830	          uncultured	2	2	  0.00
O	26616	        Diplorickettsiales	0	238	  0.10
F	26617	          Diplorickettsiaceae	4	238	  0.10
G	26620	            Rickettsiella	164	164	  0.07
G	26621	            uncultured	55	55	  0.02
G	26618	            Aquicella	11	11	  0.00
G	26619	            Diplorickettsia	4	4	  0.00
O	3552	        Legionellales	0	62	  0.03
F	3559	          Legionellaceae	0	62	  0.03
G	3560	            Legionella	61	61	  0.03
G	3561	            uncultured	1	1	  0.00
O	3535	        Gammaproteobacteria Incertae Sedis	0	38	  0.02
F	3536	          Unknown Family	18	38	  0.02
G	14661	            uncultured	8	8	  0.00
G	26665	            Candidatus Ovatusbacter	5	5	  0.00
G	26661	            Acidibacter	4	4	  0.00
G	26663	            Candidatus Berkiella	3	3	  0.00
O	26594	        CHAB-XI-27	22	22	  0.01
O	3735	        Thiotrichales	0	13	  0.01
F	3754	          Thiotrichaceae	0	13	  0.01
G	3769	            Thiothrix	8	8	  0.00
G	3770	            uncultured	5	5	  0.00
O	26825	        Steroidobacterales	0	9	  0.00
F	26826	          Steroidobacteraceae	0	7	  0.00
G	26829	            uncultured	4	4	  0.00
G	26828	            Steroidobacter	3	3	  0.00
F	26830	          Woeseiaceae	0	2	  0.00
G	26832	            Woeseia	2	2	  0.00
O	26592	        CCM19a	8	8	  0.00
O	26612	        Coxiellales	0	8	  0.00
F	26613	          Coxiellaceae	0	8	  0.00
G	26614	            Coxiella	8	8	  0.00
O	3728	        Salinisphaerales	0	6	  0.00
F	26815	          Solimonadaceae	0	6	  0.00
G	26824	            uncultured	4	4	  0.00
G	26819	            Nevskia	2	2	  0.00
O	26684	        KF-JG30-C25	6	6	  0.00
O	26796	        PLTA13	5	5	  0.00
O	14615	        Acidiferrobacterales	0	4	  0.00
F	14616	          Acidiferrobacteraceae	0	4	  0.00
G	14618	            Sulfurifustis	4	4	  0.00
O	3563	        Methylococcales	0	3	  0.00
F	46553	          Methylomonadaceae	0	3	  0.00
G	46556	            IheB2-23	1	1	  0.00
G	46557	            Marine Methylotrophic Group 2	1	1	  0.00
G	46558	            Methylobacter	1	1	  0.00
O	14692	        uncultured	3	3	  0.00
O	3415	        Chromatiales	0	3	  0.00
F	3416	          Chromatiaceae	0	3	  0.00
G	3418	            Chromatium	3	3	  0.00
O	3725	        Run-SP154	2	2	  0.00
O	26607	        Competibacterales	0	2	  0.00
F	26608	          Competibacteraceae	0	2	  0.00
G	26609	            Candidatus Competibacter	1	1	  0.00
G	26611	            Plasticicumulans	1	1	  0.00
O	26806	        R7C24	2	2	  0.00
O	26324	        B2M28	1	1	  0.00
O	26686	        MBMPE27	1	1	  0.00
O	26834	        Tenderiales	0	1	  0.00
F	26835	          Tenderiaceae	0	1	  0.00
G	26836	            Candidatus Tenderia	1	1	  0.00
O	26799	        Piscirickettsiales	0	1	  0.00
F	26800	          Piscirickettsiaceae	0	1	  0.00
G	26801	            Candidatus Endoecteinascidia	1	1	  0.00
O	26622	        EPR3968-O8a-Bc78	1	1	  0.00
O	26624	        Ectothiorhodospirales	0	1	  0.00
F	26627	          Ectothiorhodospiraceae	0	1	  0.00
G	26633	            Thiogranum	1	1	  0.00
O	26653	        Francisellales	0	1	  0.00
F	26654	          Francisellaceae	0	1	  0.00
G	26657	            Francisella	1	1	  0.00
O	26682	        JG36-TzT-191	1	1	  0.00
O	26683	        JTB23	1	1	  0.00
O	3307	        Acidithiobacillales	0	1	  0.00
F	3309	          Acidithiobacillaceae	0	1	  0.00
G	3310	            Acidithiobacillus	1	1	  0.00
O	11508	        Arenicellales	0	1	  0.00
F	11509	          Arenicellaceae	1	1	  0.00
O	3467	        EC3	1	1	  0.00
C	2379	      Alphaproteobacteria	28	3764	  1.63
O	2823	        Sphingomonadales	0	1601	  0.69
F	2844	          Sphingomonadaceae	144	1601	  0.69
G	2852	            Sphingomonas	474	474	  0.21
G	2846	            Novosphingobium	314	314	  0.14
G	2854	            Sphingorhabdus	142	142	  0.06
G	2853	            Sphingopyxis	126	126	  0.05
G	2850	            Sphingobium	125	125	  0.05
G	2858	            uncultured	125	125	  0.05
G	26245	            Erythrobacter	58	58	  0.03
G	26240	            Altererythrobacter	41	41	  0.02
G	11469	            Polymorphobacter	18	18	  0.01
G	26248	            Porphyrobacter	6	6	  0.00
G	2849	            Sandarakinorhabdus	5	5	  0.00
G	14558	            Parablastomonas	5	5	  0.00
G	26244	            Ellin6055	3	3	  0.00
G	14559	            Rhizorhapis	3	3	  0.00
G	2857	            Zymomonas	3	3	  0.00
G	26251	            Sphingoaurantiacus	2	2	  0.00
G	2848	            Sandaracinobacter	2	2	  0.00
G	2855	            Sphingosinicella	1	1	  0.00
G	26247	            Plot4-2H12	1	1	  0.00
G	26249	            Qipengyuania	1	1	  0.00
G	26250	            SD04E11	1	1	  0.00
G	2845	            Blastomonas	1	1	  0.00
O	2557	        Rhodobacterales	0	926	  0.40
F	2558	          Rhodobacteraceae	86	926	  0.40
G	2624	            Rhodobacter	202	202	  0.09
G	2607	            Paracoccus	191	191	  0.08
G	2666	            uncultured	134	134	  0.06
G	2620	            Pseudorhodobacter	48	48	  0.02
G	2654	            Tabrizicola	32	32	  0.01
G	14530	            Cereibacter	25	25	  0.01
G	2641	            Roseovarius	23	23	  0.01
G	2653	            Sulfitobacter	14	14	  0.01
G	2572	            Falsirhodobacter	14	14	  0.01
G	46168	            Yoonia-Loktanella	13	13	  0.01
G	2645	            Ruegeria	12	12	  0.01
G	2574	            Gemmobacter	10	10	  0.00
G	2638	            Roseobacter clade NAC11-7 lineage	10	10	  0.00
G	11455	            Planktomarina	9	9	  0.00
G	2634	            Roseivivax	8	8	  0.00
G	2575	            Haematobacter	7	7	  0.00
G	2632	            Roseinatronobacter	7	7	  0.00
G	2661	            Tropicibacter	7	7	  0.00
G	46164	            Limibaculum	6	6	  0.00
G	2562	            Amaricoccus	6	6	  0.00
G	11446	            Ascidiaceihabitans	5	5	  0.00
G	2599	            Oceanibulbus	4	4	  0.00
G	11453	            Paenirhodobacter	4	4	  0.00
G	46159	            Aestuariicoccus	3	3	  0.00
G	2626	            Rhodovulum	3	3	  0.00
G	2642	            Rubellimicrobium	3	3	  0.00
G	11449	            Epibacterium	3	3	  0.00
G	2569	            Defluviimonas	3	3	  0.00
G	2621	            Pseudoruegeria	2	2	  0.00
G	2655	            Tateyamaria	2	2	  0.00
G	14529	            Aliiroseovarius	2	2	  0.00
G	2594	            Marivita	2	2	  0.00
G	26170	            Nioella	2	2	  0.00
G	2631	            Roseicyclus	2	2	  0.00
G	2635	            Roseobacter	2	2	  0.00
G	2559	            Actibacterium	2	2	  0.00
G	2662	            Tropicimonas	1	1	  0.00
G	2643	            Rubribacterium	1	1	  0.00
G	14535	            Plastorhodobacter	1	1	  0.00
G	26162	            HIMB11	1	1	  0.00
G	11445	            Amylibacter	1	1	  0.00
G	2570	            Dinoroseobacter	1	1	  0.00
G	2585	            Litorimicrobium	1	1	  0.00
G	2583	            Lentibacter	1	1	  0.00
G	2582	            Leisingera	1	1	  0.00
G	26172	            Rhodobaculum	1	1	  0.00
G	2592	            Marinovum	1	1	  0.00
G	2596	            Nautella	1	1	  0.00
G	2602	            Oceaniovalibus	1	1	  0.00
G	46165	            Limimaricola	1	1	  0.00
G	2604	            Pacificibacter	1	1	  0.00
G	26163	            Halodurantibacterium	1	1	  0.00
G	2561	            Albimonas	1	1	  0.00
G	2567	            Citreicella	1	1	  0.00
O	2421	        Rhizobiales	20	488	  0.21
F	2525	          Rhizobiaceae	5	169	  0.07
G	26091	            Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	89	89	  0.04
G	26112	            Mesorhizobium	19	19	  0.01
G	2526	            Ensifer	16	16	  0.01
G	26127	            uncultured	8	8	  0.00
G	26115	            Ochrobactrum	8	8	  0.00
G	26119	            Pseudahrensia	5	5	  0.00
G	2529	            Shinella	3	3	  0.00
G	26095	            Aureimonas	2	2	  0.00
G	26118	            Phyllobacterium	2	2	  0.00
G	26103	            Cohaesibacter	2	2	  0.00
G	26121	            Pseudochrobactrum	2	2	  0.00
G	26120	            Pseudaminobacter	1	1	  0.00
G	26090	            Aliihoeflea	1	1	  0.00
G	26089	            Ahrensia	1	1	  0.00
G	26108	            Hoeflea	1	1	  0.00
G	26106	            Falsochrobactrum	1	1	  0.00
G	26122	            Pseudohoeflea	1	1	  0.00
G	26124	            Roseitalea	1	1	  0.00
G	26096	            Bartonella	1	1	  0.00
F	2545	          Xanthobacteraceae	6	86	  0.04
G	26151	            Bradyrhizobium	39	39	  0.02
G	2554	            uncultured	21	21	  0.01
G	2550	            Pseudolabrys	11	11	  0.00
G	26157	            Rhodoplanes	2	2	  0.00
G	26156	            Pseudorhodoplanes	2	2	  0.00
G	26148	            Afipia	2	2	  0.00
G	2546	            Ancylobacter	2	2	  0.00
G	26154	            Nitrobacter	1	1	  0.00
F	26055	          Devosiaceae	0	71	  0.03
G	26058	            Devosia	67	67	  0.03
G	26064	            uncultured	3	3	  0.00
G	26056	            Arsenicitalea	1	1	  0.00
F	2435	          Beijerinckiaceae	3	44	  0.02
G	46157	            Methylobacterium-Methylorubrum	19	19	  0.01
G	26054	            alphaI cluster	9	9	  0.00
G	26042	            Bosea	4	4	  0.00
G	2444	            uncultured	2	2	  0.00
G	26048	            Microvirga	2	2	  0.00
G	26047	            Methylosinus	2	2	  0.00
G	26051	            Rhodoblastus	1	1	  0.00
G	26040	            1174-901-12	1	1	  0.00
G	26046	            Methylocystis	1	1	  0.00
F	2530	          Rhizobiales Incertae Sedis	1	37	  0.02
G	14525	            uncultured	22	22	  0.01
G	2534	            Nordella	6	6	  0.00
G	2532	            Bauldia	4	4	  0.00
G	11439	            Phreatobacter	3	3	  0.00
G	26129	            Dichotomicrobium	1	1	  0.00
F	2472	          Hyphomicrobiaceae	2	33	  0.01
G	2480	            Hyphomicrobium	23	23	  0.01
G	2479	            Filomicrobium	4	4	  0.00
G	2483	            Pedomicrobium	4	4	  0.00
F	26071	          Methyloligellaceae	2	13	  0.01
G	26075	            uncultured	11	11	  0.00
F	26065	          Kaistiaceae	0	4	  0.00
G	26066	            Kaistia	4	4	  0.00
F	26133	          Stappiaceae	0	3	  0.00
G	26138	            Pannonibacter	2	2	  0.00
G	26136	            Labrenzia	1	1	  0.00
F	2423	          A0839	2	2	  0.00
F	2493	          KF-JG30-B3	1	1	  0.00
F	26131	          Rhodomicrobiaceae	0	1	  0.00
G	26132	            Rhodomicrobium	1	1	  0.00
F	26081	          Pleomorphomonadaceae	0	1	  0.00
G	26086	            Pleomorphomonas	1	1	  0.00
F	26067	          Labraceae	0	1	  0.00
G	26068	            Labrys	1	1	  0.00
F	26039	          Amb-16S-1323	1	1	  0.00
F	2556	          uncultured	1	1	  0.00
O	2761	        Rickettsiales	3	180	  0.08
F	2801	          SM2D12	89	89	  0.04
F	2805	          Mitochondria	46	46	  0.02
F	2781	          Rickettsiaceae	1	27	  0.01
G	2785	            uncultured	11	11	  0.00
G	26226	            Candidatus Megaira	11	11	  0.00
G	2784	            Rickettsia	4	4	  0.00
F	26212	          AB1	8	8	  0.00
F	2804	          bac2nit3	3	3	  0.00
F	46172	          Fokiniaceae	0	2	  0.00
G	46179	            MD3-55	1	1	  0.00
G	46180	            uncultured	1	1	  0.00
F	2763	          Anaplasmataceae	0	1	  0.00
G	2766	            Candidatus Xenohaliotis	1	1	  0.00
F	2806	          uncultured	1	1	  0.00
O	2386	        Caulobacterales	0	179	  0.08
F	2387	          Caulobacteraceae	9	175	  0.08
G	2390	            Brevundimonas	91	91	  0.04
G	2391	            Caulobacter	54	54	  0.02
G	2392	            Phenylobacterium	13	13	  0.01
G	2389	            Asticcacaulis	4	4	  0.00
G	2393	            uncultured	4	4	  0.00
F	2394	          Hyphomonadaceae	0	3	  0.00
G	25969	            UKL13-1	3	3	  0.00
F	25970	          Parvularculaceae	0	1	  0.00
G	25971	            Amphiplicatus	1	1	  0.00
O	26009	        Paracaedibacterales	0	176	  0.08
F	26010	          Paracaedibacteraceae	0	176	  0.08
G	26015	            uncultured	167	167	  0.07
G	26014	            Candidatus Paracaedibacter	6	6	  0.00
G	26012	            Candidatus Finniella	2	2	  0.00
G	26011	            Candidatus Captivus	1	1	  0.00
O	25998	        Micavibrionales	1	72	  0.03
