Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
G	46433	            Sulfuricella	3	3	  0.00
G	46434	            Sulfuriferula	1	1	  0.00
F	46436	          Sutterellaceae	0	15	  0.01
G	46440	            uncultured	9	9	  0.01
G	46438	            Parasutterella	5	5	  0.00
G	46439	            Sutterella	1	1	  0.00
F	46237	          Chitinibacteraceae	0	11	  0.01
G	46243	            Deefgea	4	4	  0.00
G	46245	            Iodobacter	3	3	  0.00
G	46240	            Chitinibacter	2	2	  0.00
G	46238	            Amantichitinum	1	1	  0.00
G	46244	            Formivibrio	1	1	  0.00
F	46188	          A21b	6	6	  0.00
F	46248	          Chitinimonadaceae	0	6	  0.00
G	46250	            Chitinivorax	5	5	  0.00
G	46249	            Chitinimonas	1	1	  0.00
F	46219	          B1-7BS	5	5	  0.00
F	46336	          MWH-UniP1 aquatic group	3	3	  0.00
F	46214	          Aquaspirillaceae	0	3	  0.00
G	46215	            Aquaspirillum	3	3	  0.00
F	46401	          Procabacteriaceae	0	2	  0.00
G	46402	            Procabacter	2	2	  0.00
F	46317	          Ferrovaceae	0	1	  0.00
G	46318	            Ferrovum	1	1	  0.00
O	26616	        Diplorickettsiales	0	722	  0.43
F	26617	          Diplorickettsiaceae	1	722	  0.43
G	26620	            Rickettsiella	710	710	  0.42
G	26621	            uncultured	7	7	  0.00
G	26619	            Diplorickettsia	3	3	  0.00
G	26618	            Aquicella	1	1	  0.00
O	3786	        Xanthomonadales	0	447	  0.26
F	3799	          Xanthomonadaceae	12	401	  0.24
G	3801	            Arenimonas	279	279	  0.17
G	3818	            Stenotrophomonas	49	49	  0.03
G	3809	            Lysobacter	21	21	  0.01
G	3820	            Thermomonas	20	20	  0.01
G	3808	            Luteimonas	8	8	  0.00
G	3813	            Pseudoxanthomonas	7	7	  0.00
G	3824	            uncultured	3	3	  0.00
G	3822	            Xanthomonas	2	2	  0.00
F	26864	          Rhodanobacteraceae	2	43	  0.03
G	46583	            Ahniella	33	33	  0.02
G	26880	            uncultured	3	3	  0.00
G	26868	            Dokdonella	3	3	  0.00
G	26869	            Dyella	1	1	  0.00
G	26879	            Tahibacter	1	1	  0.00
F	3830	          uncultured	3	3	  0.00
O	46449	        Enterobacterales	6	293	  0.17
F	46454	          Enterobacteriaceae	6	179	  0.11
G	46463	            Escherichia-Shigella	151	151	  0.09
G	46462	            Enterobacter	8	8	  0.00
G	46459	            Citrobacter	5	5	  0.00
G	46474	            Salmonella	4	4	  0.00
G	46465	            Klebsiella	3	3	  0.00
G	46466	            Kluyvera	1	1	  0.00
G	46470	            Plesiomonas	1	1	  0.00
F	50231	          Aeromonadaceae	0	54	  0.03
G	50232	            Aeromonas	48	48	  0.03
G	50235	            Tolumonas	6	6	  0.00
F	50237	          Alteromonadaceae	0	38	  0.02
G	50251	            Rheinheimera	36	36	  0.02
G	50241	            Alishewanella	1	1	  0.00
G	50242	            Alteromonas	1	1	  0.00
F	46478	          Erwiniaceae	0	3	  0.00
G	46483	            Pantoea	2	2	  0.00
G	46480	            Erwinia	1	1	  0.00
F	46525	          Pectobacteriaceae	0	3	  0.00
G	46531	            Sodalis	2	2	  0.00
G	46532	            uncultured	1	1	  0.00
F	46493	          Morganellaceae	0	2	  0.00
G	46495	            Buchnera	1	1	  0.00
G	46504	            Candidatus Ishikawaella	1	1	  0.00
F	50287	          Pasteurellaceae	0	2	  0.00
G	50305	            Muribacter	1	1	  0.00
G	50288	            Actinobacillus	1	1	  0.00
F	50281	          Orbaceae	0	2	  0.00
G	50284	            Gilliamella	2	2	  0.00
F	50342	          Vibrionaceae	0	1	  0.00
G	50351	            Vibrio	1	1	  0.00
F	50329	          Shewanellaceae	0	1	  0.00
G	50332	            Shewanella	1	1	  0.00
F	46536	          Yersiniaceae	0	1	  0.00
G	46542	            Yersinia	1	1	  0.00
F	46543	          uncultured	1	1	  0.00
O	3709	        Pseudomonadales	3	122	  0.07
F	3718	          Pseudomonadaceae	0	68	  0.04
G	3723	            Pseudomonas	67	67	  0.04
G	14683	            Thiopseudomonas	1	1	  0.00
F	3710	          Moraxellaceae	0	30	  0.02
G	3711	            Acinetobacter	11	11	  0.01
G	3717	            uncultured	10	10	  0.01
G	3713	            Enhydrobacter	2	2	  0.00
G	3714	            Moraxella	2	2	  0.00
G	14681	            [Agitococcus] lubricus group	2	2	  0.00
G	3715	            Perlucidibaca	1	1	  0.00
G	14680	            Fluviicoccus	1	1	  0.00
G	26805	            Permianibacter	1	1	  0.00
F	50470	          Spongiibacteraceae	0	8	  0.00
G	50471	            BD1-7 clade	8	8	  0.00
F	50450	          Pseudohongiellaceae	0	4	  0.00
G	50452	            Pseudohongiella	3	3	  0.00
G	50451	            BIyi10	1	1	  0.00
F	50387	          Halieaceae	0	3	  0.00
G	50394	            OM60(NOR5) clade	3	3	  0.00
F	50397	          Halomonadaceae	0	3	  0.00
G	50404	            Halomonas	2	2	  0.00
G	50406	            Halotalea	1	1	  0.00
F	50356	          Alcanivoracaceae1	0	1	  0.00
G	50357	            Alcanivorax	1	1	  0.00
F	50454	          SAR86 clade	1	1	  0.00
F	50428	          Nitrincolaceae	0	1	  0.00
G	50429	            Amphritea	1	1	  0.00
O	3535	        Gammaproteobacteria Incertae Sedis	0	36	  0.02
F	3536	          Unknown Family	9	36	  0.02
G	14661	            uncultured	21	21	  0.01
G	26665	            Candidatus Ovatusbacter	4	4	  0.00
G	26661	            Acidibacter	2	2	  0.00
O	26825	        Steroidobacterales	0	32	  0.02
F	26826	          Steroidobacteraceae	0	32	  0.02
G	26829	            uncultured	30	30	  0.02
G	26828	            Steroidobacter	2	2	  0.00
O	3552	        Legionellales	0	28	  0.02
F	3559	          Legionellaceae	0	28	  0.02
G	3560	            Legionella	28	28	  0.02
O	26592	        CCM19a	8	8	  0.00
O	3725	        Run-SP154	8	8	  0.00
O	26796	        PLTA13	3	3	  0.00
O	3728	        Salinisphaerales	0	3	  0.00
F	26815	          Solimonadaceae	0	3	  0.00
G	26819	            Nevskia	3	3	  0.00
O	26612	        Coxiellales	0	2	  0.00
F	26613	          Coxiellaceae	0	2	  0.00
G	26614	            Coxiella	2	2	  0.00
O	26594	        CHAB-XI-27	2	2	  0.00
O	26684	        KF-JG30-C25	2	2	  0.00
O	3735	        Thiotrichales	0	2	  0.00
F	3754	          Thiotrichaceae	0	2	  0.00
G	3769	            Thiothrix	2	2	  0.00
O	14692	        uncultured	2	2	  0.00
O	26660	        Ga0077536	1	1	  0.00
O	26681	        JG36-GS-52	1	1	  0.00
O	26806	        R7C24	1	1	  0.00
O	3307	        Acidithiobacillales	0	1	  0.00
F	3309	          Acidithiobacillaceae	0	1	  0.00
G	3310	            Acidithiobacillus	1	1	  0.00
O	26324	        B2M28	1	1	  0.00
O	14615	        Acidiferrobacterales	0	1	  0.00
F	14616	          Acidiferrobacteraceae	0	1	  0.00
G	14618	            Sulfurifustis	1	1	  0.00
C	2379	      Alphaproteobacteria	28	6675	  3.95
O	2557	        Rhodobacterales	0	4210	  2.49
F	2558	          Rhodobacteraceae	379	4210	  2.49
G	2654	            Tabrizicola	1220	1220	  0.72
G	2624	            Rhodobacter	580	580	  0.34
G	2607	            Paracoccus	492	492	  0.29
G	2666	            uncultured	466	466	  0.28
G	2620	            Pseudorhodobacter	236	236	  0.14
G	14530	            Cereibacter	108	108	  0.06
G	46168	            Yoonia-Loktanella	53	53	  0.03
G	2653	            Sulfitobacter	53	53	  0.03
G	2641	            Roseovarius	52	52	  0.03
G	2572	            Falsirhodobacter	52	52	  0.03
G	11455	            Planktomarina	41	41	  0.02
G	2559	            Actibacterium	30	30	  0.02
G	2574	            Gemmobacter	28	28	  0.02
G	2626	            Rhodovulum	28	28	  0.02
G	2645	            Ruegeria	28	28	  0.02
G	2634	            Roseivivax	28	28	  0.02
G	46159	            Aestuariicoccus	25	25	  0.01
G	2632	            Roseinatronobacter	24	24	  0.01
G	2638	            Roseobacter clade NAC11-7 lineage	23	23	  0.01
G	2562	            Amaricoccus	16	16	  0.01
G	2594	            Marivita	13	13	  0.01
G	2592	            Marinovum	13	13	  0.01
G	46164	            Limibaculum	13	13	  0.01
G	2642	            Rubellimicrobium	13	13	  0.01
G	2599	            Oceanibulbus	12	12	  0.01
G	2582	            Leisingera	12	12	  0.01
G	2569	            Defluviimonas	12	12	  0.01
G	2575	            Haematobacter	12	12	  0.01
G	2661	            Tropicibacter	9	9	  0.01
G	2651	            Shimia	8	8	  0.00
G	2636	            Roseobacter clade CHAB-I-5 lineage	7	7	  0.00
G	11445	            Amylibacter	7	7	  0.00
G	2560	            Albidovulum	7	7	  0.00
G	26173	            Silicimonas	5	5	  0.00
G	26172	            Rhodobaculum	5	5	  0.00
G	26163	            Halodurantibacterium	5	5	  0.00
G	11453	            Paenirhodobacter	5	5	  0.00
G	46165	            Limimaricola	4	4	  0.00
G	2602	            Oceaniovalibus	4	4	  0.00
G	2628	            Roseibacterium	4	4	  0.00
G	2655	            Tateyamaria	4	4	  0.00
G	14532	            Frigidibacter	4	4	  0.00
G	14529	            Aliiroseovarius	4	4	  0.00
G	2659	            Thioclava	4	4	  0.00
G	11460	            Sedimentitalea	4	4	  0.00
G	11450	            Halocynthiibacter	4	4	  0.00
G	2635	            Roseobacter	3	3	  0.00
G	2662	            Tropicimonas	3	3	  0.00
G	2665	            Yangia	3	3	  0.00
G	11449	            Epibacterium	3	3	  0.00
G	11458	            Pseudophaeobacter	3	3	  0.00
G	26170	            Nioella	3	3	  0.00
G	11446	            Ascidiaceihabitans	2	2	  0.00
G	2570	            Dinoroseobacter	2	2	  0.00
G	2568	            Citreimonas	2	2	  0.00
G	14528	            Albirhodobacter	2	2	  0.00
G	14533	            Halovulum	2	2	  0.00
G	2643	            Rubribacterium	2	2	  0.00
G	2561	            Albimonas	2	2	  0.00
G	2631	            Roseicyclus	2	2	  0.00
G	2604	            Pacificibacter	2	2	  0.00
G	2600	            Oceanicella	2	2	  0.00
G	2616	            Ponticoccus	1	1	  0.00
G	2571	            Donghicola	1	1	  0.00
G	2621	            Pseudoruegeria	1	1	  0.00
G	2664	            Wenxinia	1	1	  0.00
G	2663	            Vadicella	1	1	  0.00
G	2623	            Rhodobaca	1	1	  0.00
G	2593	            Maritimibacter	1	1	  0.00
G	26162	            HIMB11	1	1	  0.00
G	14536	            Pontivivens	1	1	  0.00
G	2566	            Celeribacter	1	1	  0.00
G	2589	            Mameliella	1	1	  0.00
G	2588	            Lutimaribacter	1	1	  0.00
G	2644	            Rubrimonas	1	1	  0.00
G	2585	            Litorimicrobium	1	1	  0.00
G	2646	            Sagittula	1	1	  0.00
G	46163	            Flavimaricola	1	1	  0.00
O	2823	        Sphingomonadales	0	1616	  0.96
F	2844	          Sphingomonadaceae	105	1616	  0.96
G	2846	            Novosphingobium	502	502	  0.30
G	2852	            Sphingomonas	437	437	  0.26
G	2850	            Sphingobium	164	164	  0.10
G	2854	            Sphingorhabdus	99	99	  0.06
G	2853	            Sphingopyxis	83	83	  0.05
G	26245	            Erythrobacter	77	77	  0.05
G	26240	            Altererythrobacter	55	55	  0.03
G	2858	            uncultured	54	54	  0.03
G	26248	            Porphyrobacter	8	8	  0.00
G	26244	            Ellin6055	7	7	  0.00
G	14559	            Rhizorhapis	7	7	  0.00
G	2845	            Blastomonas	4	4	  0.00
G	2849	            Sandarakinorhabdus	3	3	  0.00
G	2857	            Zymomonas	3	3	  0.00
G	26251	            Sphingoaurantiacus	2	2	  0.00
G	26249	            Qipengyuania	2	2	  0.00
G	11469	            Polymorphobacter	2	2	  0.00
G	14558	            Parablastomonas	1	1	  0.00
G	26247	            Plot4-2H12	1	1	  0.00
O	2421	        Rhizobiales	12	616	  0.36
F	2525	          Rhizobiaceae	10	197	  0.12
G	26091	            Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	106	106	  0.06
G	26112	            Mesorhizobium	33	33	  0.02
G	26127	            uncultured	13	13	  0.01
G	2526	            Ensifer	7	7	  0.00
G	26115	            Ochrobactrum	7	7	  0.00
G	26114	            Nitratireductor	7	7	  0.00
G	26119	            Pseudahrensia	3	3	  0.00
G	26118	            Phyllobacterium	3	3	  0.00
G	26120	            Pseudaminobacter	2	2	  0.00
G	26092	            Aminobacter	2	2	  0.00
G	2529	            Shinella	1	1	  0.00
G	26110	            Lentilitoribacter	1	1	  0.00
G	26095	            Aureimonas	1	1	  0.00
G	26096	            Bartonella	1	1	  0.00
F	2530	          Rhizobiales Incertae Sedis	1	176	  0.10
G	14525	            uncultured	147	147	  0.09
G	2534	            Nordella	14	14	  0.01
G	11439	            Phreatobacter	7	7	  0.00
G	2532	            Bauldia	6	6	  0.00
G	26129	            Dichotomicrobium	1	1	  0.00
F	2472	          Hyphomicrobiaceae	1	64	  0.04
G	2480	            Hyphomicrobium	54	54	  0.03
G	2483	            Pedomicrobium	7	7	  0.00
G	2479	            Filomicrobium	1	1	  0.00
G	2490	            uncultured	1	1	  0.00
F	2545	          Xanthobacteraceae	4	63	  0.04
G	2554	            uncultured	18	18	  0.01
G	26151	            Bradyrhizobium	18	18	  0.01
G	2550	            Pseudolabrys	9	9	  0.01
G	26150	            Blastochloris	5	5	  0.00
G	26156	            Pseudorhodoplanes	4	4	  0.00
G	26157	            Rhodoplanes	2	2	  0.00
G	26148	            Afipia	2	2	  0.00
G	2553	            Xanthobacter	1	1	  0.00
F	2435	          Beijerinckiaceae	3	44	  0.03
G	26054	            alphaI cluster	14	14	  0.01
G	2444	            uncultured	7	7	  0.00
G	26042	            Bosea	6	6	  0.00
G	26046	            Methylocystis	5	5	  0.00
G	46157	            Methylobacterium-Methylorubrum	4	4	  0.00
G	26047	            Methylosinus	4	4	  0.00
G	2436	            Beijerinckia	1	1	  0.00
F	26055	          Devosiaceae	0	35	  0.02
G	26058	            Devosia	35	35	  0.02
F	26071	          Methyloligellaceae	3	18	  0.01
G	26075	            uncultured	12	12	  0.01
G	26072	            Methyloceanibacter	3	3	  0.00
F	26133	          Stappiaceae	0	2	  0.00
G	26140	            Pseudovibrio	2	2	  0.00
F	26131	          Rhodomicrobiaceae	0	2	  0.00
G	26132	            Rhodomicrobium	2	2	  0.00
F	26039	          Amb-16S-1323	1	1	  0.00
F	26081	          Pleomorphomonadaceae	0	1	  0.00
G	26083	            Chthonobacter	1	1	  0.00
F	26067	          Labraceae	0	1	  0.00
G	26068	            Labrys	1	1	  0.00
O	2386	        Caulobacterales	0	66	  0.04
F	2387	          Caulobacteraceae	0	63	  0.04
G	2390	            Brevundimonas	33	33	  0.02
G	2391	            Caulobacter	21	21	  0.01
G	2392	            Phenylobacterium	6	6	  0.00
G	2393	            uncultured	2	2	  0.00
G	2389	            Asticcacaulis	1	1	  0.00
F	2394	          Hyphomonadaceae	0	3	  0.00
G	25969	            UKL13-1	2	2	  0.00
G	2403	            Oceanicaulis	1	1	  0.00
O	2761	        Rickettsiales	0	35	  0.02
F	2805	          Mitochondria	19	19	  0.01
F	2781	          Rickettsiaceae	0	11	  0.01
G	2785	            uncultured	7	7	  0.00
G	26226	            Candidatus Megaira	2	2	  0.00
G	2782	            Candidatus Cryptoprodotis	1	1	  0.00
G	2784	            Rickettsia	1	1	  0.00
F	2801	          SM2D12	2	2	  0.00
F	2763	          Anaplasmataceae	0	1	  0.00
G	2766	            Candidatus Xenohaliotis	1	1	  0.00
F	2804	          bac2nit3	1	1	  0.00
F	26212	          AB1	1	1	  0.00
O	25900	        Acetobacterales	0	27	  0.02
F	25901	          Acetobacteraceae	0	27	  0.02
G	25932	            Roseomonas	17	17	  0.01
G	25937	            uncultured	5	5	  0.00
G	25931	            Roseococcus	4	4	  0.00
G	25907	            Acidocella	1	1	  0.00
O	26009	        Paracaedibacterales	0	12	  0.01
F	26010	          Paracaedibacteraceae	0	12	  0.01
G	26015	            uncultured	12	12	  0.01
O	2667	        Rhodospirillales	0	10	  0.01
F	2717	          Rhodospirillaceae	0	5	  0.00
G	2755	            uncultured	4	4	  0.00
G	14543	            Haematospirillum	1	1	  0.00
F	26198	          uncultured	4	4	  0.00
F	26178	          Magnetospiraceae	0	1	  0.00
G	26180	            Magnetovibrio	1	1	  0.00
O	46132	        Defluviicoccales	0	10	  0.01
F	46133	          Defluviicoccaceae	0	6	  0.00
G	46134	            Defluviicoccus	6	6	  0.00
F	46135	          uncultured	4	4	  0.00
O	25946	        Azospirillales	0	9	  0.01
F	25947	          Azospirillaceae	0	8	  0.00
G	25951	            Niveispirillum	8	8	  0.00
F	25955	          Azospirillales Incertae Sedis	0	1	  0.00
G	25956	            Stella	1	1	  0.00
O	25998	        Micavibrionales	0	6	  0.00
F	26002	          uncultured	5	5	  0.00
F	25999	          Micavibrionaceae	0	1	  0.00
G	26001	            uncultured	1	1	  0.00
O	26262	        Tistrellales	0	5	  0.00
F	26263	          Geminicoccaceae	0	5	  0.00
G	26264	            Candidatus Alysiosphaera	5	5	  0.00
O	26035	        Reyranellales	0	5	  0.00
F	26036	          Reyranellaceae	0	5	  0.00
G	26037	            Reyranella	5	5	  0.00
O	26269	        uncultured	4	4	  0.00
O	25986	        Holosporales	0	3	  0.00
F	25987	          Holosporaceae	0	3	  0.00
G	25992	            uncultured	2	2	  0.00
G	25988	            Candidatus Bealeia	1	1	  0.00
O	26003	        Micropepsales	0	3	  0.00
F	26004	          Micropepsaceae	0	3	  0.00
G	26007	            uncultured	3	3	  0.00
O	2808	        SAR11 clade	0	2	  0.00
F	26228	          Clade I	0	1	  0.00
G	26229	            Clade Ia	1	1	  0.00
F	26232	          Clade II	1	1	  0.00
O	46126	        AT-s3-44	2	2	  0.00
O	26252	        Thalassobaculales	0	2	  0.00
F	26258	          Thalassobaculaceae	0	2	  0.00
G	26260	            Thalassobaculum	2	2	  0.00
O	26028	        Puniceispirillales	0	1	  0.00
F	26032	          SAR116 clade	1	1	  0.00
O	26016	        Parvibaculales	0	1	  0.00
F	26018	          PS1 clade	1	1	  0.00
O	25978	        Elsterales	0	1	  0.00
F	25985	          uncultured	1	1	  0.00
O	25975	        Dongiales	0	1	  0.00
F	25976	          Dongiaceae	0	1	  0.00
G	25977	            Dongia	1	1	  0.00
P	43868	    Bacteroidota	0	5794	  3.43
C	43869	      Bacteroidia	5	5765	  3.41
O	44330	        Sphingobacteriales	3	3163	  1.87
F	44343	          NS11-12 marine group	3107	3107	  1.84
F	44332	          AKYH767	26	26	  0.02
F	44348	          Sphingobacteriaceae	0	10	  0.01
G	44355	            Pedobacter	7	7	  0.00
G	44359	            Solitalea	3	3	  0.00
F	44340	          Lentimicrobiaceae	2	9	  0.01
G	44341	            Lentimicrobium	7	7	  0.00
F	44363	          env.OPS 17	8	8	  0.00
O	44057	        Cytophagales	2	1992	  1.18
F	44135	          Spirosomaceae	5	1952	  1.15
G	44150	            Pseudarcicella	1745	1745	  1.03
G	44145	            Lacihabitans	119	119	  0.07
G	44136	            Arcicella	34	34	  0.02
G	44142	            Flectobacillus	17	17	  0.01
G	44156	            uncultured	11	11	  0.01
G	44153	            Runella	11	11	  0.01
G	44139	            Emticicia	6	6	  0.00
G	44138	            Dyadobacter	1	1	  0.00
G	44155	            Taeseokella	1	1	  0.00
G	44144	            Huanghella	1	1	  0.00
G	44147	            Leadbetterella	1	1	  0.00
F	44122	          Microscillaceae	0	17	  0.01
G	44130	            uncultured	7	7	  0.00
G	50024	            Hassallia	5	5	  0.00
G	44123	            Chryseolinea	2	2	  0.00
G	44127	            OLB12	2	2	  0.00
G	44129	            Thermoflexibacter	1	1	  0.00
F	44068	          Cyclobacteriaceae	2	9	  0.01
G	44069	            Algoriphagus	4	4	  0.00
G	44098	            uncultured	1	1	  0.00
G	44076	            Cyclobacterium	1	1	  0.00
G	44094	            Reichenbachiella	1	1	  0.00
F	44099	          Cytophagaceae	0	5	  0.00
G	44100	            Cytophaga	3	3	  0.00
G	44103	            Sporocytophaga	1	1	  0.00
G	44104	            uncultured	1	1	  0.00
F	44115	          Hymenobacteraceae	0	4	  0.00
G	44117	            Hymenobacter	2	2	  0.00
G	44116	            Adhaeribacter	1	1	  0.00
G	44118	            Nibribacter	1	1	  0.00
F	44121	          MWH-CFBk5	2	2	  0.00
